Event Property Name,Property Type,Property Group Names,Property Description,Property Value Type,Property Schema Status,Property Required,Property Is Array,Property First Seen,Property Last Seen
[mutiny] audienceSegment,Event Property,,"name of audience segment for Mutiny website personalization. on page load, pull in `audienceSegment` from window.mutinyData object",any,LIVE,False,False,2018-08-07,2020-07-22
[mutiny] experienceName,Event Property,,name of experience for Mutiny website personalization. pull in `experienceName` from window.mutinyData object.,any,LIVE,False,False,2018-08-07,2020-07-22
[mutiny] impressionType,Event Property,,"`personalized` - The user was in an audience segment, and the user saw them on that page.
`control` - The user was in an audience segment, but the user was bucketed for control and did not see them on that page.
`nothing_to_show` - The user was in an audience segment, but the current page they were viewing had no personalizations configured

pull in `impressionType from window.mutinyData object.",any,LIVE,False,False,2018-08-07,2020-07-22
[mutiny] personalized,Event Property,,"true/false on whether page load is personalized for Mutiny website personalization. on page load, pull in `personalized` from window.mutinyData object.",any,LIVE,False,False,2018-08-07,2020-07-22
_mkt_trk,Event Property,,,,UNEXPECTED,False,False,2022-09-01,2025-06-07
_mktoReferrer,Event Property,,,any,LIVE,False,False,2018-10-24,2025-06-07
_mkto_trk,Event Property,,,any,LIVE,False,False,,
action,Event Property,,,string,LIVE,True,False,2019-09-05,2025-06-07
ad_group_id,Event Property,,,string,LIVE,False,False,2025-05-02,2025-06-07
ad_group_name,Event Property,,,string,LIVE,False,False,2025-05-02,2025-06-07
ad_id,Event Property,,,string,LIVE,False,False,2025-05-02,2025-06-07
ad_metrics.actions.page_engagement,Event Property,,,number,LIVE,False,False,2025-05-02,2025-06-07
ad_metrics.actions.post_engagement,Event Property,,,number,LIVE,False,False,2025-05-02,2025-06-07
ad_metrics.clicks,Event Property,,,string,LIVE,False,False,2025-05-02,2025-06-07
ad_metrics.conversions,Event Property,,,number,LIVE,False,False,2025-05-02,2025-06-07
ad_metrics.cost,Event Property,,,string,LIVE,False,False,2025-05-02,2025-06-07
ad_metrics.impressions,Event Property,,,string,LIVE,False,False,2025-05-02,2025-06-07
ad_name,Event Property,,,string,LIVE,False,False,2025-05-02,2025-06-07
ad_platform,Event Property,,,string,LIVE,False,False,2025-05-02,2025-06-07
address,Event Property,,,any,LIVE,False,False,2021-06-09,2023-04-17
advertising,Event Property,,,string,LIVE,False,False,2020-03-24,2025-06-07
ahtEpS4QBGE4iQA4uIAWy,Event Property,,,any,LIVE,False,False,,
all scholarship criteria checked,Event Property,,,any,LIVE,False,False,2019-10-02,2021-03-13
amp access blocked,Event Property,,,any,LIVE,False,False,2019-06-18,2023-09-26
amplitude.com blocked,Event Property,,,any,LIVE,False,False,2019-06-18,2023-09-26
analytics.amplitude.com blocked,Event Property,,,any,LIVE,False,False,2019-06-18,2023-09-26
api.amplitude.com blocked,Event Property,,,any,LIVE,False,False,2019-06-18,2023-09-26
audienceSegment,Event Property,,which audience segment the visitor falls into for the personalization experience (ex. industry or company size segment),any,LIVE,False,False,2018-09-16,2025-03-26
auth method,Event Property,,,any,LIVE,False,False,2020-10-01,2020-12-31
author,Event Property,,,any,LIVE,False,False,2020-07-21,2022-01-08
banner name,Event Property,,,any,LIVE,False,False,2019-08-16,2020-07-31
banner path,Event Property,,,any,LIVE,False,False,2019-08-16,2020-07-31
banner shown,Event Property,,,any,LIVE,False,False,2019-08-13,2021-05-24
banner text,Event Property,,,any,LIVE,False,False,2019-08-16,2020-07-31
banner url,Event Property,,,any,LIVE,False,False,2019-08-16,2020-07-31
benchmark kind,Event Property,,,string,LIVE,True,False,2023-07-31,2024-10-29
blaid,Event Property,,,any,LIVE,False,False,2020-09-11,2021-01-04
block,Event Property,,,any,LIVE,False,False,,
block name,Event Property,,,any,LIVE,False,False,2019-03-13,2020-08-26
blockLabel,Event Property,,,any,LIVE,False,False,,
blockType,Event Property,,,any,LIVE,False,False,,
blocks,Event Property,,,any,LIVE,False,False,,
blogPostAuthor,Event Property,,,string,LIVE,False,False,2021-05-24,2025-06-07
blogPostCategory,Event Property,,,string,LIVE,False,False,2021-05-24,2025-06-07
blogPostCategoryId,Event Property,,,string,LIVE,False,False,2021-05-24,2025-06-07
blogPostDate,Event Property,,,string,LIVE,False,False,2021-08-11,2025-06-07
blogPostId,Event Property,,,string,LIVE,False,False,2021-05-24,2025-06-07
blogPostName,Event Property,,,string,LIVE,False,False,2021-05-24,2025-06-07
blogPostUrl,Event Property,,,string,LIVE,False,False,2021-05-24,2025-06-07
blog_banner_cta.cta,Event Property,,,any,LIVE,False,False,2019-02-05,2019-02-26
button body,Event Property,,,any,LIVE,False,False,2019-01-18,2021-02-18
button text,Event Property,,,any,LIVE,False,False,,
campaign,Event Property,,,any,LIVE,False,False,,
campaign ID,Event Property,,,any,LIVE,False,False,2019-04-17,2021-03-24
campaignContent,Event Property,,,any,LIVE,False,False,2018-10-24,2025-06-07
campaignID,Event Property,,,any,LIVE,False,False,2018-10-24,2025-06-07
campaignMedium,Event Property,,,any,LIVE,False,False,2018-10-24,2025-06-07
campaignSource,Event Property,,,any,LIVE,False,False,2018-10-24,2025-06-07
campaignTerm,Event Property,,,any,LIVE,False,False,2018-10-24,2025-06-07
campaign_id,Event Property,,,string,LIVE,False,False,2025-05-02,2025-06-07
campaign_name,Event Property,,,string,LIVE,False,False,2025-05-02,2025-06-07
capability,Event Property,,partner's capability,any,LIVE,False,False,2018-07-05,2021-02-16
captchaToken,Event Property,,,,UNEXPECTED,False,False,2024-05-11,2025-05-29
categories,Event Property,,,any,LIVE,False,False,2020-07-21,2022-01-08
category,Event Property,,the section of the CTA: pull in URL from the contentful List Link object,any,LIVE,False,False,2018-06-28,2024-02-13
cbitLinkedInC,Event Property,,,any,LIVE,False,False,2021-11-21,2023-06-28
channel,Event Property,,,any,LIVE,False,False,2020-10-07,2021-06-08
chapter,Event Property,,,any,LIVE,False,False,2018-07-16,2021-09-03
checksum,Event Property,,,,UNEXPECTED,False,False,2022-07-28,2025-06-07
checksumFields,Event Property,,,,UNEXPECTED,False,False,2022-07-28,2025-06-07
city,Event Property,,pull in city,any,LIVE,False,False,2018-07-04,2025-04-21
clearbitCompanyDomain,Event Property,,,any,LIVE,False,False,2022-02-05,2023-09-17
clearbitCompanyName,Event Property,,,any,LIVE,False,False,2022-02-05,2023-09-17
clearbitCountryCode,Event Property,,,any,LIVE,False,False,2022-02-05,2023-09-17
clearbitFormStatus,Event Property,,,,UNEXPECTED,False,False,2023-08-09,2025-06-05
clearbitLoadedStatus,Event Property,,,,UNEXPECTED,False,False,2023-08-09,2025-06-05
clickUrl,Event Property,,,any,LIVE,False,False,,
clicked,Event Property,,,any,LIVE,False,False,,
company,Event Property,,,string,LIVE,False,False,2019-11-07,2025-06-06
companylessthan2years,Event Property,,,any,LIVE,False,False,2019-09-16,2019-11-28
component,Event Property,,The source component of the event,string,LIVE,False,False,2024-05-01,2024-08-05
contactSalesNotesC,Event Property,,,any,LIVE,False,False,2021-06-08,2024-12-11
content,Event Property,,,string,LIVE,False,False,2020-03-24,2021-02-01
contentfulId,Event Property,,,any,LIVE,False,False,,
contentfulIds,Event Property,,,any,LIVE,False,False,,
context,Event Property,,,string,LIVE,False,False,,
conversation ID,Event Property,,,any,LIVE,False,False,2019-01-17,2021-08-26
cookie,Event Property,,,any,LIVE,False,False,2018-10-24,2021-04-05
cookie sync state,Event Property,,,enum,LIVE,False,False,2025-01-22,2025-06-07
count,Event Property,,,any,LIVE,False,False,2024-06-28,2025-05-17
country,Event Property,,,any,LIVE,False,False,2021-06-08,2025-06-06
credential picker height,Event Property,,,number,LIVE,False,False,2025-03-17,2025-05-16
credential picker in dom,Event Property,,,boolean,LIVE,False,False,2025-03-17,2025-06-06
credential picker width,Event Property,,,number,LIVE,False,False,2025-03-17,2025-05-16
current tab,Event Property,,,string,LIVE,True,False,2022-11-02,2024-11-07
current.referrer,Event Property,,,any,LIVE,False,False,,
current.referring_domain,Event Property,,,any,LIVE,False,False,,
current.utm_campaign,Event Property,,,any,LIVE,False,False,,
current.utm_content,Event Property,,,any,LIVE,False,False,,
current.utm_medium,Event Property,,,any,LIVE,False,False,,
current.utm_source,Event Property,,,any,LIVE,False,False,,
currentAmplitudeCustomersC,Event Property,,,any,LIVE,False,False,2021-08-31,2023-04-17
currentCompaniesEngagedC,Event Property,,,any,LIVE,False,False,2021-08-31,2023-04-17
customers added,Event Property,,,number,LIVE,False,False,2024-03-28,2025-06-07
customers end,Event Property,,,number,LIVE,False,False,2024-03-28,2025-06-07
customers start,Event Property,,,number,LIVE,False,False,2024-03-28,2025-06-07
data prop count,Event Property,,,number,LIVE,False,False,2025-01-17,2025-06-07
data source,Event Property,,,string,LIVE,False,False,2025-01-17,2025-06-07
datacenter,Event Property,,,string,LIVE,True,False,2024-10-03,2024-11-06
date,Event Property,,pull in date of event. Format: YYYY-MM-DD,any,LIVE,False,False,2018-07-03,2020-08-20
date last updated,Event Property,,,any,LIVE,False,False,2020-07-21,2022-01-08
date published,Event Property,,,any,LIVE,False,False,2020-07-21,2022-01-08
dates,Event Property,,,any,LIVE,False,False,2021-07-28,2021-08-10
default form id,Event Property,,,string,LIVE,False,False,2025-01-17,2025-06-07
destination,Event Property,,,string,LIVE,False,False,2021-05-20,2025-06-07
destination tab,Event Property,,,string,LIVE,True,False,2022-11-02,2024-11-07
device,Event Property,,,any,LIVE,False,False,2020-07-21,2021-08-19
dismissed reason,Event Property,,,string,LIVE,False,False,2025-01-09,2025-06-06
domain,Event Property,,,any,LIVE,False,False,2019-06-25,2023-01-07
dscorgpkgJobFunctionC,Event Property,,,any,LIVE,False,False,2021-06-08,2023-08-28
dscorgpkgLinkedInUrlC,Event Property,,,any,LIVE,False,False,2021-06-18,2022-02-17
duration,Event Property,,,number,LIVE,True,False,2021-05-24,2025-06-07
element type,Event Property,,,any,LIVE,False,False,2020-11-12,2022-04-25
email,Event Property,,,string,LIVE,False,False,2018-11-19,2025-06-07
email-only form,Event Property,,true/false for Mutiny experience 'Email only signup'. user filled out the email-only version of the form. see: https://docs.google.com/document/d/1tVkRE0ofcCNB1bNMheki0-XX0guyeaSyVfpVAMqQoq4/edit#heading=h.8qxu2hb3nvv8,any,LIVE,False,False,2018-09-21,2019-09-12
error,Event Property,,,string,LIVE,False,False,2020-10-09,2025-06-07
errorCode,Event Property,,,any,LIVE,False,False,2020-10-09,2020-10-11
event,Event Property,,,any,LIVE,False,False,,
event session,Event Property,,,any,LIVE,False,False,2020-08-25,2020-12-28
event type,Event Property,,pull in event type,any,LIVE,False,False,2018-07-03,2020-08-20
experience,Event Property,,name of the Mutiny experience,any,LIVE,False,False,2018-09-16,2025-03-26
experiment key,Event Property,,,any,LIVE,False,False,,
experimentId,Event Property,,,any,LIVE,False,False,2019-01-24,2024-06-06
experiment_name,Event Property,,,any,UNEXPECTED,False,False,2024-04-29,2025-06-04
feature name,Event Property,,,any,LIVE,False,False,2021-12-14,2022-02-27
fetch status,Event Property,,,string,LIVE,False,False,2025-01-17,2025-06-07
field name,Event Property,,name of the field,any,LIVE,False,False,2018-10-24,2025-06-07
filename,Event Property,,,any,UNEXPECTED,False,False,2025-05-14,2025-06-02
filter category,Event Property,,,string,LIVE,True,False,2023-08-01,2025-05-13
filter value,Event Property,,,string,LIVE,True,False,2023-08-01,2025-05-13
firstName,Event Property,,,string,LIVE,False,False,2021-06-08,2025-06-06
flag key,Event Property,,,any,LIVE,False,False,2020-10-30,2021-01-28
flag_key,Event Property,,,any,UNEXPECTED,False,False,2025-05-30,2025-05-30
followupLpId,Event Property,,,any,LIVE,False,False,2020-08-28,2025-06-06
form layout,Event Property,,,any,LIVE,False,False,2019-02-13,2024-02-13
form name,Event Property,,matches event name of pageview event for the form page,any,LIVE,False,False,2018-10-24,2025-06-07
formName,Event Property,,"The only input today is ""Marketo Form"" today for the website.",string,LIVE,False,False,2021-05-24,2025-06-07
formVid,Event Property,,,,UNEXPECTED,False,False,2022-07-28,2025-06-07
format,Event Property,,,any,LIVE,False,False,2020-10-06,2021-06-14
formid,Event Property,,,string,LIVE,False,False,2021-05-24,2025-06-07
found known user,Event Property,,,boolean,LIVE,False,False,2025-01-17,2025-06-07
full name,Event Property,,,string,LIVE,True,False,2024-10-03,2024-11-06
full path,Event Property,,,any,LIVE,False,False,2019-02-14,2024-10-05
fullName,Event Property,,,any,LIVE,False,False,,
fullPath,Event Property,,,any,LIVE,False,False,2019-02-20,2019-03-13
fullpath,Event Property,,,any,LIVE,False,False,2019-12-11,2021-05-18
functional,Event Property,,,string,LIVE,False,False,2021-02-01,2025-06-07
fundinglessthan5million,Event Property,,,any,LIVE,False,False,2019-09-16,2019-11-28
gclid,Event Property,,,any,LIVE,False,False,2020-09-10,2025-06-07
generic embed,Event Property,,,any,LIVE,False,False,,
geographicFocusC,Event Property,,,any,LIVE,False,False,2021-08-31,2023-04-17
greeting,Event Property,,,any,LIVE,False,False,2021-02-09,2021-07-13
has link data,Event Property,,,any,LIVE,False,False,2020-10-12,2021-03-08
has link token,Event Property,,,any,LIVE,False,False,2020-10-12,2021-03-08
howCanWeHelp,Event Property,,,any,LIVE,False,False,2018-10-25,2023-08-22
href,Event Property,,,any,LIVE,False,False,2020-11-12,2022-04-25
id,Event Property,,,string,LIVE,True,False,2021-05-24,2025-06-07
impactTrends,Event Property,,,,UNEXPECTED,False,False,2022-04-27,2023-06-09
indexOfQuestionBlock,Event Property,,,any,UNEXPECTED,False,False,2024-05-07,2025-01-11
indexOfReferenceBlock,Event Property,,,any,UNEXPECTED,False,False,2024-05-07,2025-01-11
infra,Event Property,,,any,LIVE,False,False,2020-07-21,2021-08-19
initial.utm_campaign,Event Property,,,any,LIVE,False,False,,
initial.utm_content,Event Property,,,any,LIVE,False,False,,
initial.utm_medium,Event Property,,,any,LIVE,False,False,,
initial.utm_source,Event Property,,,any,LIVE,False,False,,
initialElementsCount,Event Property,,,any,UNEXPECTED,False,False,2024-04-29,2025-06-04
initial_utm_campaign,Event Property,,,any,LIVE,False,False,,
initial_utm_content,Event Property,,,any,LIVE,False,False,,
initial_utm_medium,Event Property,,,any,LIVE,False,False,,
initial_utm_source,Event Property,,,any,LIVE,False,False,,
inquiryType,Event Property,,,any,LIVE,False,False,2018-10-25,2023-08-22
integrationCustomersC,Event Property,,,,UNEXPECTED,False,False,2022-07-25,2023-04-17
integrationStatusC,Event Property,,,any,LIVE,False,False,2022-03-14,2023-04-17
integrationTypeC,Event Property,,,any,LIVE,False,False,2022-03-14,2023-04-17
integrationValidationC,Event Property,,,any,LIVE,False,False,2022-03-14,2023-04-17
is blocked,Event Property,,,any,LIVE,False,False,2019-06-25,2023-01-07
is cookied,Event Property,,,any,LIVE,False,False,2020-10-01,2020-12-22
is dismissed moment,Event Property,,,string,LIVE,False,False,2025-01-09,2025-06-06
is display moment,Event Property,,,string,LIVE,False,False,2025-01-09,2025-06-06
is displayed,Event Property,,,string,LIVE,False,False,2025-01-09,2025-06-06
is known user enabled,Event Property,,,boolean,LIVE,False,False,2025-01-17,2025-06-07
is known user form,Event Property,,,boolean,LIVE,False,False,2025-01-30,2025-06-07
is not displayed,Event Property,,,string,LIVE,False,False,2025-01-09,2025-06-06
is skipped moment,Event Property,,,string,LIVE,False,False,2025-01-09,2025-06-06
jobLevelC,Event Property,,,string,LIVE,False,False,2021-06-08,2025-06-06
keepCalm1,Event Property,,,any,LIVE,False,False,2020-03-27,2020-09-15
keepCalm2,Event Property,,,any,LIVE,False,False,2020-03-27,2020-10-12
keepCalm3,Event Property,,,any,LIVE,False,False,2020-04-09,2020-10-07
keepCalm4,Event Property,,,any,LIVE,False,False,2020-04-16,2020-10-07
keepCalmAll,Event Property,,,any,LIVE,False,False,2020-03-27,2020-05-14
keyJointCustomersC,Event Property,,,,UNEXPECTED,False,False,2022-07-12,2022-11-10
known email,Event Property,,,string,LIVE,False,False,2025-01-17,2025-06-07
lastName,Event Property,,,string,LIVE,False,False,2021-06-08,2025-06-06
leadSource,Event Property,,,,UNEXPECTED,False,False,2025-01-09,2025-06-05
leadStatus,Event Property,,,any,LIVE,False,False,2021-08-31,2023-04-17
lessthan20employees,Event Property,,,any,LIVE,False,False,2019-09-16,2019-11-28
level,Event Property,,"partner level (1, 2, or 3)",any,LIVE,False,False,2018-07-05,2021-02-16
link text,Event Property,,,any,LIVE,False,False,2020-10-01,2020-12-10
link title,Event Property,,pull in title from the Contentful List Link object,any,LIVE,False,False,2018-06-29,2021-02-16
load_time,Event Property,,,any,LIVE,False,False,2021-07-28,2021-08-10
local storage marketo cookie,Event Property,,,string,LIVE,False,False,2025-01-17,2025-06-07
locale,Event Property,,,any,LIVE,False,False,2020-11-19,2023-08-28
location,Event Property,,"""hero"" or ""bottom""",string,LIVE,False,False,2018-06-29,2025-06-07
location_path,Event Property,,,any,LIVE,False,False,2020-10-06,2022-02-11
location_title,Event Property,,,any,LIVE,False,False,2020-10-06,2022-02-11
lpId,Event Property,,,any,LIVE,False,False,2021-05-24,2025-06-06
lpurl,Event Property,,,any,LIVE,False,False,2021-05-24,2025-06-06
marketingOperationsField1,Event Property,,,any,LIVE,False,False,2021-07-15,2025-06-06
marketingOperationsField2,Event Property,,,any,LIVE,False,False,2021-06-12,2025-06-07
marketingOperationsField3,Event Property,,,any,LIVE,False,False,2020-08-28,2025-04-17
marketingOperationsField4,Event Property,,,any,LIVE,False,False,2020-10-09,2022-04-07
marketingOperationsField5,Event Property,,,any,LIVE,False,False,2021-08-13,2025-04-17
marketingOperationsField7,Event Property,,,any,LIVE,False,False,2021-08-13,2025-04-17
marketingOperationsField8,Event Property,,,any,LIVE,False,False,2021-12-15,2024-02-15
marketing_cookies,Event Property,,,string,LIVE,False,False,2020-03-12,2020-03-26
marketo cookie,Event Property,,,string,LIVE,False,False,2025-01-17,2025-06-07
marketo embed,Event Property,,,any,LIVE,False,False,,
marketo form id,Event Property,,,number,LIVE,False,False,2019-01-30,2024-02-13
max visible percentage,Event Property,,,any,LIVE,False,False,2018-10-11,2024-06-06
max visible portion,Event Property,,,any,LIVE,False,False,2019-08-21,2024-03-13
max visible position,Event Property,,,any,LIVE,False,False,2018-10-11,2024-06-06
meeting date,Event Property,,,any,LIVE,False,False,2019-01-24,2021-02-02
meeting duration,Event Property,,,any,LIVE,False,False,2019-01-24,2021-02-02
message,Event Property,,,string,LIVE,False,False,2025-01-30,2025-06-07
message id,Event Property,,,string,LIVE,True,False,2025-02-20,2025-02-20
message value,Event Property,,,string,LIVE,False,False,2025-01-17,2025-06-07
missing fields,Event Property,,,any,LIVE,False,False,2020-10-01,2020-12-31
mkt_tok,Event Property,,,,UNEXPECTED,False,False,2022-09-15,2025-06-07
mktoJobFunctionC,Event Property,,,string,LIVE,False,False,2021-06-08,2025-06-06
mkto_Job_Function__c,Event Property,,,any,LIVE,False,False,2020-08-24,2025-04-07
mobileWeb,Event Property,,,any,LIVE,False,False,2021-01-27,2021-01-27
moment type,Event Property,,,string,LIVE,False,False,2025-01-09,2025-06-06
munchkinId,Event Property,,,any,LIVE,False,False,2021-01-27,2025-06-07
mutinyPersonalizedC,Event Property,,,any,LIVE,False,False,2021-08-12,2021-11-09
name,Event Property,,,any,LIVE,False,False,2020-10-06,2023-10-23
new-org-activation-form.details,Event Property,,,any,LIVE,False,False,2022-02-12,2023-08-16
new-org-activation-form.name,Event Property,,,any,LIVE,False,False,2021-07-21,2022-02-11
new-org-activation-form.rule,Event Property,,,any,LIVE,False,False,2021-07-21,2022-02-11
new-org-activation-form.variant,Event Property,,,any,LIVE,False,False,2021-07-21,2023-08-16
new-org-activation-form.version,Event Property,,,any,LIVE,False,False,2021-07-21,2022-02-11
new-org-activation-short-form.name,Event Property,,,any,LIVE,False,False,2021-07-16,2021-07-16
new-org-activation-short-form.rule,Event Property,,,any,LIVE,False,False,2021-07-16,2021-07-16
new-org-activation-short-form.variant,Event Property,,,any,LIVE,False,False,2021-07-16,2021-07-16
new-org-activation-short-form.version,Event Property,,,any,LIVE,False,False,2021-07-16,2021-07-16
newContactUsRequest,Event Property,,,any,LIVE,False,False,2021-06-08,2023-08-28
newInsertionIndex,Event Property,,,any,UNEXPECTED,False,False,2024-05-07,2025-01-11
not displayed reason,Event Property,,,string,LIVE,False,False,2025-01-09,2025-06-06
notesC,Event Property,,,any,LIVE,False,False,2021-10-21,2021-11-12
number property,Event Property,,,number,LIVE,True,False,,
operation,Event Property,,,string,LIVE,False,False,2025-01-09,2025-04-14
opportunity_amount,Event Property,,,any,LIVE,False,False,2018-11-28,2018-11-29
option,Event Property,,"""support"" or ""general""",any,LIVE,False,False,2018-07-03,2019-03-02
org id,Event Property,,,any,LIVE,False,False,2022-06-17,2025-03-13
orgTrendLeast,Event Property,,,,UNEXPECTED,False,False,2022-04-27,2023-06-23
orgTrendMost,Event Property,,,,UNEXPECTED,False,False,2022-04-27,2023-06-23
outcome,Event Property,,,any,LIVE,False,False,2018-10-11,2024-02-13
page name,Event Property,,,any,LIVE,False,False,2020-10-14,2024-12-09
page title,Event Property,,,any,LIVE,False,False,2018-10-11,2024-06-06
pageName,Event Property,,,string,LIVE,True,False,2021-06-08,2025-06-07
pageUrl,Event Property,,,string,LIVE,True,False,2021-05-20,2025-06-07
pagespeed accessibility score,Event Property,,,any,LIVE,False,False,2020-07-21,2021-08-19
pagespeed best practices score,Event Property,,,any,LIVE,False,False,2020-07-21,2021-08-19
pagespeed performance score,Event Property,,,any,LIVE,False,False,2020-07-21,2021-08-19
pagespeed pwa score,Event Property,,,any,LIVE,False,False,2020-07-21,2021-08-19
pagespeed seo score,Event Property,,,any,LIVE,False,False,2020-07-21,2021-08-19
partner,Event Property,,name of integration,any,LIVE,False,False,2018-07-03,2021-02-22
partnerConsent,Event Property,,,any,LIVE,False,False,2021-06-09,2025-06-06
partnerLeadNotesC,Event Property,,,,UNEXPECTED,False,False,2022-07-12,2022-11-10
partnershipTypeC,Event Property,,,any,LIVE,False,False,2021-08-31,2023-04-17
path,Event Property,,URL path of the current page that the form is on,string,LIVE,False,False,2018-06-29,2025-06-07
path.flow.source.meta,Event Property,,,,UNEXPECTED,False,False,2023-05-10,2023-05-10
path.flow.strict,Event Property,,,,UNEXPECTED,False,False,2023-05-10,2023-05-10
path.flow.value,Event Property,,,,UNEXPECTED,False,False,2023-05-10,2023-05-10
pathname,Event Property,,,any,LIVE,False,False,,
pausedAt,Event Property,,,number,LIVE,False,False,2021-05-24,2025-06-07
pdfName,Event Property,,,string,LIVE,True,False,2021-05-24,2025-06-03
percentage watched,Event Property,,,any,LIVE,False,False,,
performance,Event Property,,,string,LIVE,False,False,2020-03-24,2025-06-07
personalized,Event Property,,whether the person saw a personalized (true) or control (false) version of the experience,any,LIVE,False,False,2018-09-16,2025-03-26
phone,Event Property,,,string,LIVE,False,False,2021-06-08,2025-06-06
plan,Event Property,,"plan type that user clicked 'Learn more' from (Free, Growth, or Enterprise)",any,LIVE,False,False,2018-06-29,2021-03-16
plan component,Event Property,,,any,LIVE,False,False,2021-12-14,2022-02-24
plan name,Event Property,,,any,LIVE,False,False,2021-12-14,2022-02-27
platform,Event Property,,,any,LIVE,False,False,2020-10-14,2024-12-09
playbook ID,Event Property,,,any,LIVE,False,False,2019-01-20,2024-08-24
postalCode,Event Property,,,any,LIVE,False,False,2021-06-09,2021-12-15
price,Event Property,,,any,UNEXPECTED,False,False,2025-05-30,2025-05-30
pricing-page-v2.details,Event Property,,,any,LIVE,False,False,2022-02-11,2022-03-11
pricing-page-v2.name,Event Property,,,any,LIVE,False,False,2021-12-14,2022-02-11
pricing-page-v2.rule,Event Property,,,any,LIVE,False,False,2021-12-14,2022-02-11
pricing-page-v2.variant,Event Property,,,any,LIVE,False,False,2021-12-14,2022-03-11
pricing-page-v2.version,Event Property,,,any,LIVE,False,False,2021-12-14,2022-02-11
privacyPolicyAgreement,Event Property,,,string,LIVE,False,False,2020-03-05,2025-06-07
product,Event Property,,,any,LIVE,False,False,2021-12-14,2022-03-17
product combo,Event Property,,,any,LIVE,False,False,2021-12-14,2022-02-24
progress,Event Property,,,string,LIVE,True,False,2021-06-08,2025-06-07
prop1,Event Property,,,any,LIVE,False,False,,
prop2,Event Property,,,any,LIVE,False,False,,
prop3,Event Property,,,any,LIVE,False,False,,
query,Event Property,,,string,LIVE,False,False,2021-05-24,2025-06-07
question ID,Event Property,,,any,LIVE,False,False,2019-01-18,2021-02-18
questionnaire,Event Property,,,any,LIVE,False,False,2018-11-17,2019-02-26
reason,Event Property,,"if success = false, indicate why it failed. Options: ""missing field"", ""email exists"",...anything else?",any,LIVE,False,False,2018-07-04,2025-01-11
reason.field,Event Property,,,any,LIVE,False,False,2021-01-27,2021-08-19
reason.message,Event Property,,,any,LIVE,False,False,2021-01-27,2021-08-19
recordTypeId,Event Property,,,any,LIVE,False,False,2021-08-31,2023-04-17
ref,Event Property,,,any,LIVE,False,False,2018-10-24,2021-02-22
referrer,Event Property,,,string,LIVE,False,False,2020-08-26,2025-06-07
referrer.flow.source.meta,Event Property,,,,UNEXPECTED,False,False,2023-05-10,2023-05-10
referrer.flow.strict,Event Property,,,,UNEXPECTED,False,False,2023-05-10,2023-05-10
referring_domain,Event Property,,,any,LIVE,False,False,2020-08-26,2025-06-07
region,Event Property,,partner's region,any,LIVE,False,False,2018-07-05,2021-02-16
resolved form id,Event Property,,,string,LIVE,False,False,2025-01-17,2025-06-07
response property count,Event Property,,,number,LIVE,False,False,2025-01-09,2025-04-14
rounded max visible percentage,Event Property,,,any,LIVE,False,False,2018-10-16,2024-06-06
row,Event Property,,"name of row that was expanded (ex. ""Core analytics"", ""Behavioral and predictive reports"")",any,LIVE,False,False,2018-06-28,2024-02-13
scholarship-short-form.details,Event Property,,,any,LIVE,False,False,2022-02-12,2023-08-16
scholarship-short-form.name,Event Property,,,any,LIVE,False,False,2021-09-01,2022-02-11
scholarship-short-form.rule,Event Property,,,any,LIVE,False,False,2021-09-01,2022-02-11
scholarship-short-form.variant,Event Property,,,any,LIVE,False,False,2021-09-01,2023-08-16
scholarship-short-form.version,Event Property,,,any,LIVE,False,False,2021-09-01,2022-02-11
scholarshipPartnerC,Event Property,,,any,LIVE,False,False,2021-06-09,2023-06-07
score,Event Property,,,any,LIVE,False,False,2019-09-05,2024-02-13
scroll percent,Event Property,,,any,LIVE,False,False,2021-12-14,2022-06-16
search,Event Property,,,string,LIVE,False,False,2021-05-21,2025-06-07
search string,Event Property,,,any,LIVE,False,False,2020-10-16,2021-06-08
search.flow.source.meta,Event Property,,,,UNEXPECTED,False,False,2023-05-10,2023-05-10
search.flow.strict,Event Property,,,,UNEXPECTED,False,False,2023-05-10,2023-05-10
searchResult,Event Property,,,any,LIVE,False,False,2021-05-24,2023-08-21
segment,Event Property,,,any,LIVE,False,False,2019-02-22,2024-02-13
select by,Event Property,,,string,LIVE,False,False,2025-01-09,2025-04-14
selected filters,Event Property,,The combination of selected filters at the time this event was fired.,string,LIVE,True,False,2023-08-01,2025-05-13
selected filters count,Event Property,,The number of non-default filters selected by the user at the time this event was fired. Useful if you want to know what the most popular combination of 2 or 3 filters is.,number,LIVE,True,False,2023-08-01,2025-05-13
selection,Event Property,,"what the user selects in the filter. Set this property to ""none"" if no value is chosen from the dropdown",any,LIVE,False,False,2018-07-03,2021-03-17
selector,Event Property,,,any,LIVE,False,False,2024-06-28,2025-05-17
sentiment,Event Property,,,string,LIVE,True,False,2025-02-20,2025-02-20
shippingAddress,Event Property,,,any,LIVE,False,False,2021-10-21,2021-11-09
shown,Event Property,,,any,LIVE,False,False,2018-11-17,2019-02-01
skipped reason,Event Property,,,string,LIVE,False,False,2025-01-09,2025-06-06
slider value selected,Event Property,,,string,LIVE,True,False,2024-06-04,2025-06-07
source,Event Property,,from url parameter ?ref=,any,LIVE,False,False,2018-07-03,2025-05-14
stack,Event Property,,,any,LIVE,False,False,2020-07-21,2021-08-19
